weekstatus,day_of_week,load_type,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2_,lagging_current_power_factor,leading_current_power_factor,nsm,usage_kwh
Weekday,Friday,Medium_Load,1.8,14.98,0.0,91.46,26.22,80100,4.07
Weekday,Friday,Medium_Load,4.54,0.0,0.0,63.58,100.0,81000,3.74
Weekday,Friday,Medium_Load,4.32,0.0,0.0,65.15,100.0,81900,3.71
Weekday,Friday,Medium_Load,4.36,0.0,0.0,64.81,100.0,82800,3.71
Weekday,Friday,Light_Load,4.28,0.0,0.0,65.5,100.0,83700,3.71
Weekday,Friday,Light_Load,4.1,0.0,0.0,67.1,100.0,84600,3.71
Weekday,Friday,Light_Load,3.96,0.0,0.0,67.67,100.0,85500,3.64
Weekday,Friday,Light_Load,3.89,0.0,0.0,67.92,100.0,0,3.6
Weekend,Saturday,Light_Load,3.92,0.0,0.0,68.05,100.0,900,3.64
Weekend,Saturday,Light_Load,4.18,0.0,0.0,66.38,100.0,1800,3.71
Weekend,Saturday,Light_Load,4.36,0.0,0.0,65.11,100.0,2700,3.74
Weekend,Saturday,Light_Load,4.25,0.0,0.0,65.36,100.0,3600,3.67
Weekend,Saturday,Light_Load,4.28,0.0,0.0,65.5,100.0,4500,3.71
Weekend,Saturday,Light_Load,4.39,0.0,0.0,64.14,100.0,5400,3.67
Weekend,Saturday,Light_Load,4.46,0.0,0.0,64.25,100.0,6300,3.74
Weekend,Saturday,Light_Load,4.39,0.0,0.0,64.55,100.0,7200,3.71
Weekend,Saturday,Light_Load,3.53,0.0,0.0,68.4,100.0,8100,3.31
Weekend,Saturday,Light_Load,3.06,0.0,0.0,70.71,100.0,9000,3.06
Weekend,Saturday,Light_Load,3.17,0.0,0.0,69.45,100.0,9900,3.06
Weekend,Saturday,Light_Load,3.17,0.0,0.0,70.26,100.0,10800,3.13
Weekend,Saturday,Light_Load,3.28,0.0,0.0,69.04,100.0,11700,3.13
Weekend,Saturday,Light_Load,3.2,0.0,0.0,69.11,100.0,12600,3.06
Weekend,Saturday,Light_Load,3.13,0.0,0.0,70.37,100.0,13500,3.1
Weekend,Saturday,Light_Load,3.2,0.0,0.0,69.11,100.0,14400,3.06
Weekend,Saturday,Light_Load,3.28,0.0,0.0,69.49,100.0,15300,3.17
Weekend,Saturday,Light_Load,3.2,0.0,0.0,69.58,100.0,16200,3.1
Weekend,Saturday,Light_Load,3.24,0.0,0.0,69.13,100.0,17100,3.1
Weekend,Saturday,Light_Load,3.2,0.0,0.0,69.11,100.0,18000,3.06
Weekend,Saturday,Light_Load,3.35,0.0,0.0,68.27,100.0,18900,3.13
Weekend,Saturday,Light_Load,3.35,0.0,0.0,68.73,100.0,19800,3.17
Weekend,Saturday,Light_Load,3.28,0.0,0.0,69.04,100.0,20700,3.13
Weekend,Saturday,Light_Load,3.64,0.0,0.0,66.94,100.0,21600,3.28
Weekend,Saturday,Light_Load,4.1,0.0,0.0,65.56,100.0,22500,3.56
Weekend,Saturday,Light_Load,3.49,0.0,0.0,66.41,100.0,23400,3.1
Weekend,Saturday,Light_Load,3.67,0.0,0.0,65.37,100.0,24300,3.17
Weekend,Saturday,Light_Load,3.53,0.0,0.0,65.5,100.0,25200,3.06
Weekend,Saturday,Light_Load,3.42,0.0,0.0,66.68,100.0,26100,3.06
Weekend,Saturday,Light_Load,3.28,0.0,0.0,68.22,100.0,27000,3.06
Weekend,Saturday,Light_Load,3.56,0.0,0.0,66.5,100.0,27900,3.17
Weekend,Saturday,Light_Load,3.6,0.0,0.0,69.61,100.0,28800,3.49
Weekend,Saturday,Light_Load,27.43,0.0,0.02,82.35,100.0,29700,39.82
Weekend,Saturday,Light_Load,50.94,0.0,0.04,87.18,100.0,30600,90.65
Weekend,Saturday,Light_Load,47.95,0.0,0.04,86.61,100.0,31500,83.09
Weekend,Saturday,Light_Load,23.87,0.04,0.04,96.18,100.0,32400,83.84
Weekend,Saturday,Medium_Load,23.11,0.22,0.04,97.26,100.0,33300,96.7
Weekend,Saturday,Medium_Load,12.85,1.26,0.03,98.15,99.98,34200,65.92
Weekend,Saturday,Medium_Load,21.71,0.25,0.04,97.42,100.0,35100,93.78
Weekend,Saturday,Medium_Load,7.88,3.13,0.03,99.02,99.84,36000,55.84
Weekend,Saturday,Maximum_Load,0.0,11.23,0.01,100.0,92.53,36900,27.4
Weekend,Saturday,Maximum_Load,0.0,12.56,0.01,100.0,90.06,37800,26.03
Weekend,Saturday,Maximum_Load,0.0,12.74,0.01,100.0,89.77,38700,25.96
Weekend,Saturday,Maximum_Load,0.0,12.67,0.01,100.0,89.87,39600,25.96
Weekend,Saturday,Maximum_Load,4.25,0.9,0.01,98.66,99.94,40500,25.7
Weekend,Saturday,Maximum_Load,5.9,0.0,0.01,97.66,100.0,41400,26.82
Weekend,Saturday,Maximum_Load,7.16,0.0,0.01,96.7,100.0,42300,27.18
Weekend,Saturday,Maximum_Load,8.78,0.0,0.02,96.87,100.0,43200,34.24
Weekend,Saturday,Medium_Load,4.86,17.86,0.01,97.7,77.98,44100,22.25
Weekend,Saturday,Medium_Load,0.0,26.46,0.0,100.0,17.27,45000,4.64
Weekend,Saturday,Medium_Load,0.0,17.35,0.0,100.0,21.66,45900,3.85
Weekend,Saturday,Medium_Load,0.0,17.35,0.0,100.0,21.66,46800,3.85
Weekend,Saturday,Maximum_Load,0.0,13.61,0.01,100.0,78.75,47700,17.39
Weekend,Saturday,Maximum_Load,0.29,7.49,0.01,99.99,96.57,48600,27.86
Weekend,Saturday,Maximum_Load,0.07,5.87,0.01,100.0,98.1,49500,29.7
Weekend,Saturday,Maximum_Load,0.5,3.46,0.02,99.99,99.47,50400,33.37
Weekend,Saturday,Maximum_Load,0.43,3.89,0.02,99.99,99.33,51300,33.44
Weekend,Saturday,Maximum_Load,6.77,1.87,0.03,99.43,99.96,52200,62.93
Weekend,Saturday,Maximum_Load,12.17,0.76,0.04,98.85,100.0,53100,79.6
Weekend,Saturday,Maximum_Load,8.71,1.15,0.03,99.23,99.99,54000,69.59
Weekend,Saturday,Maximum_Load,13.0,0.36,0.04,98.77,100.0,54900,81.97
Weekend,Saturday,Maximum_Load,12.85,0.5,0.04,98.84,100.0,55800,83.74
Weekend,Saturday,Maximum_Load,12.78,0.22,0.04,98.91,100.0,56700,85.86
Weekend,Saturday,Maximum_Load,5.76,1.55,0.03,99.51,99.96,57600,57.71
Weekend,Saturday,Maximum_Load,9.4,1.08,0.03,99.16,99.99,58500,71.89
Weekend,Saturday,Maximum_Load,5.65,1.91,0.03,99.52,99.95,59400,57.67
Weekend,Saturday,Maximum_Load,16.38,0.0,0.04,98.48,100.0,60300,92.99
Weekend,Saturday,Maximum_Load,5.0,5.18,0.02,99.52,99.48,61200,50.65
Weekend,Saturday,Medium_Load,0.0,21.89,0.0,100.0,17.8,62100,3.96
Weekend,Saturday,Medium_Load,0.0,26.42,0.0,100.0,15.74,63000,4.21
Weekend,Saturday,Medium_Load,0.0,26.57,0.0,100.0,15.0,63900,4.03
Weekend,Saturday,Medium_Load,0.0,26.5,0.0,100.0,15.03,64800,4.03
Weekend,Saturday,Medium_Load,0.0,9.97,0.0,100.0,36.02,65700,3.85
Weekend,Saturday,Medium_Load,0.0,8.28,0.0,100.0,41.53,66600,3.78
Weekend,Saturday,Medium_Load,0.0,21.78,0.0,100.0,17.89,67500,3.96
Weekend,Saturday,Medium_Load,0.0,26.64,0.0,100.0,14.96,68400,4.03
Weekend,Saturday,Medium_Load,0.0,26.6,0.0,100.0,14.98,69300,4.03
Weekend,Saturday,Medium_Load,0.0,26.57,0.0,100.0,15.14,70200,4.07
Weekend,Saturday,Medium_Load,0.0,26.64,0.0,100.0,14.85,71100,4.0
Weekend,Saturday,Medium_Load,0.0,26.64,0.0,100.0,14.85,72000,4.0
Weekend,Saturday,Medium_Load,0.0,26.75,0.0,100.0,14.9,72900,4.03
Weekend,Saturday,Medium_Load,0.0,26.57,0.0,100.0,15.0,73800,4.03
Weekend,Saturday,Medium_Load,0.0,26.6,0.0,100.0,14.98,74700,4.03
Weekend,Saturday,Medium_Load,0.0,26.6,0.0,100.0,14.87,75600,4.0
Weekend,Saturday,Medium_Load,0.0,26.68,0.0,100.0,14.83,76500,4.0
Weekend,Saturday,Medium_Load,0.0,26.71,0.0,100.0,14.92,77400,4.03
Weekend,Saturday,Medium_Load,0.0,26.75,0.0,100.0,14.9,78300,4.03
Weekend,Saturday,Medium_Load,0.0,25.6,0.0,100.0,15.02,79200,3.89
Weekend,Saturday,Medium_Load,1.26,9.97,0.0,92.93,30.3,80100,3.17
Weekend,Saturday,Medium_Load,3.53,0.0,0.0,65.5,100.0,81000,3.06
Weekend,Saturday,Medium_Load,3.49,0.0,0.0,66.41,100.0,81900,3.1
Weekend,Saturday,Medium_Load,3.38,0.0,0.0,67.11,100.0,82800,3.06
Weekend,Saturday,Light_Load,3.02,0.0,0.0,70.36,100.0,83700,2.99
Weekend,Saturday,Light_Load,2.84,0.0,0.0,72.04,100.0,84600,2.95
Weekend,Saturday,Light_Load,2.92,0.0,0.0,71.54,100.0,85500,2.99
Weekend,Saturday,Light_Load,2.92,0.0,0.0,72.35,100.0,0,3.06
Weekend,Sunday,Light_Load,3.02,0.0,0.0,70.36,100.0,900,2.99
Weekend,Sunday,Light_Load,3.13,0.0,0.0,69.08,100.0,1800,2.99
Weekend,Sunday,Light_Load,3.17,0.0,0.0,68.98,100.0,2700,3.02
Weekend,Sunday,Light_Load,3.31,0.0,0.0,68.71,100.0,3600,3.13
Weekend,Sunday,Light_Load,4.5,0.0,0.0,63.61,100.0,4500,3.71
Weekend,Sunday,Light_Load,3.38,0.0,0.0,67.11,100.0,5400,3.06
Weekend,Sunday,Light_Load,3.35,0.0,0.0,67.44,100.0,6300,3.06
Weekend,Sunday,Light_Load,3.6,0.0,0.0,65.25,100.0,7200,3.1
Weekend,Sunday,Light_Load,3.35,0.0,0.0,66.96,100.0,8100,3.02
Weekend,Sunday,Light_Load,3.13,0.0,0.0,69.91,100.0,9000,3.06
Weekend,Sunday,Light_Load,3.24,0.0,0.0,68.18,100.0,9900,3.02
Weekend,Sunday,Light_Load,3.28,0.0,0.0,68.22,100.0,10800,3.06
Weekend,Sunday,Light_Load,3.35,0.0,0.0,66.96,100.0,11700,3.02
Weekend,Sunday,Light_Load,3.28,0.0,0.0,67.73,100.0,12600,3.02
Weekend,Sunday,Light_Load,3.13,0.0,0.0,70.37,100.0,13500,3.1
Weekend,Sunday,Light_Load,3.13,0.0,0.0,69.43,100.0,14400,3.02
Weekend,Sunday,Light_Load,4.07,0.0,0.0,64.77,100.0,15300,3.46
Weekend,Sunday,Light_Load,3.85,0.0,0.0,65.64,100.0,16200,3.35
Weekend,Sunday,Light_Load,3.13,0.0,0.0,69.91,100.0,17100,3.06
Weekend,Sunday,Light_Load,3.1,0.0,0.0,70.25,100.0,18000,3.06
Weekend,Sunday,Light_Load,3.13,0.0,0.0,69.91,100.0,18900,3.06
Weekend,Sunday,Light_Load,3.06,0.0,0.0,70.24,100.0,19800,3.02
Weekend,Sunday,Light_Load,3.17,0.0,0.0,68.98,100.0,20700,3.02
Weekend,Sunday,Light_Load,3.02,0.0,0.0,70.36,100.0,21600,2.99
Weekend,Sunday,Light_Load,3.02,0.0,0.0,71.17,100.0,22500,3.06
Weekend,Sunday,Light_Load,3.1,0.0,0.0,69.42,100.0,23400,2.99
Weekend,Sunday,Light_Load,3.24,0.0,0.0,67.32,100.0,24300,2.95
Weekend,Sunday,Light_Load,3.38,0.0,0.0,66.26,100.0,25200,2.99
Weekend,Sunday,Light_Load,4.18,0.0,0.0,64.52,100.0,26100,3.53
Weekend,Sunday,Light_Load,3.28,0.0,0.0,68.69,100.0,27000,3.1
Weekend,Sunday,Light_Load,3.28,0.0,0.0,67.37,100.0,27900,2.99
Weekend,Sunday,Light_Load,3.31,0.0,0.0,67.03,100.0,28800,2.99
Weekend,Sunday,Light_Load,3.31,0.0,0.0,66.53,100.0,29700,2.95
Weekend,Sunday,Light_Load,3.28,0.0,0.0,67.37,100.0,30600,2.99
Weekend,Sunday,Light_Load,3.31,0.11,0.0,68.36,99.94,31500,3.1
Weekend,Sunday,Light_Load,0.0,13.75,0.0,100.0,22.47,32400,3.17
Weekend,Sunday,Light_Load,0.0,17.96,0.0,100.0,17.38,33300,3.17
Weekend,Sunday,Light_Load,0.0,18.0,0.0,100.0,17.5,34200,3.2
Weekend,Sunday,Light_Load,0.0,18.0,0.0,100.0,17.34,35100,3.17
Weekend,Sunday,Light_Load,0.0,24.73,0.0,100.0,14.95,36000,3.74
Weekend,Sunday,Light_Load,0.0,22.1,0.0,100.0,15.6,36900,3.49
Weekend,Sunday,Light_Load,0.0,17.96,0.0,100.0,17.38,37800,3.17
Weekend,Sunday,Light_Load,0.0,18.0,0.0,100.0,17.34,38700,3.17
Weekend,Sunday,Light_Load,0.0,18.07,0.0,100.0,17.07,39600,3.13
Weekend,Sunday,Light_Load,0.0,6.98,0.0,100.0,40.15,40500,3.06
Weekend,Sunday,Light_Load,0.0,6.26,0.0,100.0,43.45,41400,3.02
Weekend,Sunday,Light_Load,0.0,6.16,0.0,100.0,44.49,42300,3.06
Weekend,Sunday,Light_Load,0.0,6.19,0.0,100.0,43.85,43200,3.02
Weekend,Sunday,Light_Load,0.0,14.0,0.0,100.0,22.08,44100,3.17
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.71,45000,3.2
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.93,45900,3.24
Weekend,Sunday,Light_Load,0.0,17.82,0.0,100.0,17.51,46800,3.17
Weekend,Sunday,Light_Load,0.0,27.11,0.0,100.0,14.06,47700,3.85
Weekend,Sunday,Light_Load,0.0,22.36,0.0,100.0,15.42,48600,3.49
Weekend,Sunday,Light_Load,0.0,17.82,0.0,100.0,17.51,49500,3.17
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.93,50400,3.24
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.55,51300,3.17
Weekend,Sunday,Light_Load,0.0,17.75,0.0,100.0,17.74,52200,3.2
Weekend,Sunday,Light_Load,0.0,17.75,0.0,100.0,17.74,53100,3.2
Weekend,Sunday,Light_Load,0.0,17.68,0.0,100.0,18.03,54000,3.24
Weekend,Sunday,Light_Load,0.0,17.75,0.0,100.0,17.96,54900,3.24
Weekend,Sunday,Light_Load,0.0,17.68,0.0,100.0,18.03,55800,3.24
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.71,56700,3.2
Weekend,Sunday,Light_Load,0.0,17.82,0.0,100.0,17.3,57600,3.13
Weekend,Sunday,Light_Load,0.0,17.86,0.0,100.0,17.48,58500,3.17
Weekend,Sunday,Light_Load,0.0,17.78,0.0,100.0,17.55,59400,3.17
Weekend,Sunday,Light_Load,0.0,17.82,0.0,100.0,18.1,60300,3.28
Weekend,Sunday,Light_Load,0.0,17.86,0.0,100.0,17.26,61200,3.13
Weekend,Sunday,Light_Load,0.0,21.2,0.0,100.0,16.11,62100,3.46
Weekend,Sunday,Light_Load,0.0,27.04,0.0,100.0,14.24,63000,3.89
Weekend,Sunday,Light_Load,0.0,18.18,0.0,100.0,17.55,63900,3.24
Weekend,Sunday,Light_Load,0.0,17.71,0.0,100.0,17.78,64800,3.2
Weekend,Sunday,Light_Load,0.0,6.91,0.0,100.0,40.93,65700,3.1
Weekend,Sunday,Light_Load,0.0,5.44,0.0,100.0,49.51,66600,3.1
Weekend,Sunday,Light_Load,0.0,14.22,0.0,100.0,22.67,67500,3.31
Weekend,Sunday,Light_Load,0.0,17.42,0.0,100.0,18.67,68400,3.31
Weekend,Sunday,Light_Load,0.0,17.42,0.0,100.0,18.67,69300,3.31
Weekend,Sunday,Light_Load,0.0,17.39,0.0,100.0,19.3,70200,3.42
Weekend,Sunday,Light_Load,0.0,17.42,0.0,100.0,18.88,71100,3.35
Weekend,Sunday,Light_Load,0.0,17.53,0.0,100.0,18.55,72000,3.31
Weekend,Sunday,Light_Load,0.0,17.5,0.0,100.0,18.42,72900,3.28
Weekend,Sunday,Light_Load,0.0,17.39,0.0,100.0,18.92,73800,3.35
Weekend,Sunday,Light_Load,0.0,17.35,0.0,100.0,19.34,74700,3.42
Weekend,Sunday,Light_Load,0.0,17.5,0.0,100.0,18.58,75600,3.31
Weekend,Sunday,Light_Load,0.0,22.97,0.0,100.0,16.07,76500,3.74
Weekend,Sunday,Light_Load,0.0,20.7,0.0,100.0,17.13,77400,3.6
Weekend,Sunday,Light_Load,0.0,17.42,0.0,100.0,18.88,78300,3.35
Weekend,Sunday,Light_Load,0.0,17.5,0.0,100.0,18.8,79200,3.35
Weekend,Sunday,Light_Load,1.3,10.12,0.0,92.81,30.49,80100,3.24
Weekend,Sunday,Light_Load,3.74,0.0,0.0,63.82,100.0,81000,3.1
Weekend,Sunday,Light_Load,3.67,0.0,0.0,64.04,100.0,81900,3.06
Weekend,Sunday,Light_Load,3.53,0.0,0.0,65.01,100.0,82800,3.02
Weekend,Sunday,Light_Load,3.2,0.0,0.0,68.64,100.0,83700,3.02
Weekend,Sunday,Light_Load,3.28,0.0,0.0,68.22,100.0,84600,3.06
Weekend,Sunday,Light_Load,3.42,0.0,0.0,66.68,100.0,85500,3.06
Weekend,Sunday,Light_Load,3.92,0.0,0.0,64.17,100.0,0,3.28
Weekday,Monday,Light_Load,4.46,0.0,0.0,61.63,100.0,900,3.49
Weekday,Monday,Light_Load,3.64,0.0,0.0,64.35,100.0,1800,3.06
Weekday,Monday,Light_Load,3.78,0.0,0.0,64.26,100.0,2700,3.17
Weekday,Monday,Light_Load,3.74,0.0,0.0,63.82,100.0,3600,3.1
Weekday,Monday,Light_Load,3.71,0.0,0.0,63.63,100.0,4500,3.06
Weekday,Monday,Light_Load,3.82,0.0,0.0,62.52,100.0,5400,3.06
Weekday,Monday,Light_Load,3.71,0.0,0.0,64.12,100.0,6300,3.1
Weekday,Monday,Light_Load,3.74,0.0,0.0,64.18,100.0,7200,3.13
Weekday,Monday,Light_Load,3.82,0.0,0.0,63.01,100.0,8100,3.1
Weekday,Monday,Light_Load,3.74,0.0,0.0,63.32,100.0,9000,3.06
Weekday,Monday,Light_Load,3.74,0.0,0.0,63.82,100.0,9900,3.1
Weekday,Monday,Light_Load,3.71,0.0,0.0,64.12,100.0,10800,3.1
Weekday,Monday,Light_Load,4.57,0.0,0.0,60.36,100.0,11700,3.46
Weekday,Monday,Light_Load,4.39,0.0,0.0,62.99,100.0,12600,3.56
Weekday,Monday,Light_Load,3.64,0.0,0.0,64.84,100.0,13500,3.1
Weekday,Monday,Light_Load,3.6,0.0,0.0,64.76,100.0,14400,3.06
Weekday,Monday,Light_Load,3.56,0.0,0.0,65.18,100.0,15300,3.06
Weekday,Monday,Light_Load,3.6,0.0,0.0,64.76,100.0,16200,3.06
Weekday,Monday,Light_Load,3.6,0.0,0.0,65.25,100.0,17100,3.1
Weekday,Monday,Light_Load,3.53,0.0,0.0,65.99,100.0,18000,3.1
Weekday,Monday,Light_Load,3.56,0.0,0.0,65.18,100.0,18900,3.06
Weekday,Monday,Light_Load,3.53,0.0,0.0,65.5,100.0,19800,3.06
Weekday,Monday,Light_Load,3.49,0.0,0.0,65.93,100.0,20700,3.06
Weekday,Monday,Light_Load,3.46,0.0,0.0,66.25,100.0,21600,3.06
Weekday,Monday,Light_Load,3.35,0.0,0.0,67.44,100.0,22500,3.06
Weekday,Monday,Light_Load,3.42,0.0,0.0,65.82,100.0,23400,2.99
Weekday,Monday,Light_Load,3.42,0.0,0.0,65.82,100.0,24300,2.99
Weekday,Monday,Light_Load,3.35,0.0,0.0,66.59,100.0,25200,2.99
Weekday,Monday,Light_Load,4.0,0.0,0.0,66.9,100.0,26100,3.6
Weekday,Monday,Light_Load,4.57,0.0,0.0,72.06,100.0,27000,4.75
Weekday,Monday,Light_Load,3.78,0.0,0.0,73.85,100.0,27900,4.14
Weekday,Monday,Light_Load,2.92,0.0,0.0,79.45,100.0,28800,3.82
Weekday,Monday,Light_Load,6.23,0.0,0.0,77.01,100.0,29700,7.52
Weekday,Monday,Light_Load,59.18,0.0,0.04,83.74,100.0,30600,90.68
Weekday,Monday,Light_Load,74.34,0.0,0.06,85.55,100.0,31500,122.8
Weekday,Monday,Light_Load,48.82,0.0,0.04,88.95,100.0,32400,95.04
Weekday,Monday,Medium_Load,44.35,0.0,0.05,93.73,100.0,33300,119.3
Weekday,Monday,Medium_Load,35.28,0.0,0.04,92.58,100.0,34200,86.4
Weekday,Monday,Medium_Load,52.52,0.0,0.05,91.19,100.0,35100,116.71
Weekday,Monday,Medium_Load,55.94,0.0,0.06,91.88,100.0,36000,130.21
Weekday,Monday,Maximum_Load,31.57,0.0,0.04,94.05,100.0,36900,87.41
Weekday,Monday,Maximum_Load,38.12,0.0,0.05,94.8,100.0,37800,113.58
Weekday,Monday,Maximum_Load,21.53,0.0,0.03,93.67,100.0,38700,57.6
Weekday,Monday,Maximum_Load,35.1,0.0,0.03,88.37,100.0,39600,66.28
Weekday,Monday,Maximum_Load,50.08,0.0,0.03,81.1,100.0,40500,69.41
Weekday,Monday,Maximum_Load,45.54,0.0,0.03,80.7,100.0,41400,62.24
Weekday,Monday,Maximum_Load,40.93,0.0,0.03,80.58,100.0,42300,55.69
Weekday,Monday,Maximum_Load,45.65,0.0,0.03,79.64,100.0,43200,60.12
Weekday,Monday,Medium_Load,8.06,17.42,0.01,92.3,74.29,44100,19.33
Weekday,Monday,Medium_Load,0.0,26.1,0.0,100.0,23.71,45000,6.37
Weekday,Monday,Medium_Load,0.0,25.96,0.0,100.0,24.22,45900,6.48
Weekday,Monday,Medium_Load,0.0,26.03,0.0,100.0,22.89,46800,6.12
Weekday,Monday,Maximum_Load,12.53,3.96,0.02,96.67,99.65,47700,47.34
Weekday,Monday,Maximum_Load,18.36,0.0,0.03,95.04,100.0,48600,56.12
Weekday,Monday,Maximum_Load,19.8,0.0,0.03,94.7,100.0,49500,58.39
Weekday,Monday,Maximum_Load,31.36,0.0,0.03,89.88,100.0,50400,64.3
Weekday,Monday,Maximum_Load,26.86,0.0,0.03,90.3,100.0,51300,56.45
Weekday,Monday,Maximum_Load,27.97,0.0,0.03,90.06,100.0,52200,57.96
Weekday,Monday,Maximum_Load,33.95,0.0,0.03,88.56,100.0,53100,64.73
Weekday,Monday,Maximum_Load,26.53,0.0,0.03,90.49,100.0,54000,56.41
Weekday,Monday,Maximum_Load,16.88,0.0,0.02,94.58,100.0,54900,49.14
Weekday,Monday,Maximum_Load,18.04,0.0,0.02,93.95,100.0,55800,49.5
Weekday,Monday,Maximum_Load,22.39,0.0,0.03,92.62,100.0,56700,55.01
Weekday,Monday,Maximum_Load,32.08,0.0,0.03,89.88,100.0,57600,65.77
Weekday,Monday,Maximum_Load,22.25,0.0,0.02,92.55,100.0,58500,54.36
Weekday,Monday,Maximum_Load,26.86,0.0,0.03,90.87,100.0,59400,58.46
Weekday,Monday,Maximum_Load,34.06,0.0,0.03,89.8,100.0,60300,69.52
Weekday,Monday,Maximum_Load,32.15,0.0,0.03,90.07,100.0,61200,66.64
Weekday,Monday,Medium_Load,26.82,0.0,0.03,90.53,100.0,62100,57.17
Weekday,Monday,Medium_Load,23.69,0.14,0.03,91.83,100.0,63000,54.97
Weekday,Monday,Medium_Load,0.04,11.05,0.01,100.0,93.78,63900,29.84
Weekday,Monday,Medium_Load,0.0,11.81,0.01,100.0,93.05,64800,29.99
Weekday,Monday,Medium_Load,19.69,0.83,0.02,89.48,99.98,65700,39.46
Weekday,Monday,Medium_Load,31.07,0.0,0.02,83.24,100.0,66600,46.66
Weekday,Monday,Medium_Load,18.86,0.0,0.02,92.84,100.0,67500,47.12
Weekday,Monday,Medium_Load,14.26,0.0,0.02,95.87,100.0,68400,48.06
Weekday,Monday,Medium_Load,8.24,0.04,0.02,98.18,100.0,69300,42.59
Weekday,Monday,Medium_Load,15.12,0.0,0.02,95.4,100.0,70200,48.1
Weekday,Monday,Medium_Load,14.22,0.0,0.02,95.95,100.0,71100,48.46
Weekday,Monday,Medium_Load,14.94,0.0,0.02,95.6,100.0,72000,48.67
Weekday,Monday,Medium_Load,15.41,0.0,0.02,95.43,100.0,72900,49.18
Weekday,Monday,Medium_Load,6.26,0.04,0.02,98.75,100.0,73800,39.28
Weekday,Monday,Medium_Load,1.26,5.04,0.02,99.93,98.9,74700,33.7
Weekday,Monday,Medium_Load,0.0,14.44,0.01,100.0,85.52,75600,23.83
Weekday,Monday,Medium_Load,0.0,25.67,0.0,100.0,17.53,76500,4.57
Weekday,Monday,Medium_Load,0.0,25.85,0.0,100.0,16.22,77400,4.25
Weekday,Monday,Medium_Load,0.0,25.81,0.0,100.0,16.1,78300,4.21
Weekday,Monday,Medium_Load,0.0,25.7,0.0,100.0,16.43,79200,4.28
Weekday,Monday,Medium_Load,1.73,14.94,0.0,91.78,25.86,80100,4.0
Weekday,Monday,Medium_Load,4.68,0.0,0.0,62.43,100.0,81000,3.74
Weekday,Monday,Medium_Load,4.57,0.0,0.0,63.03,100.0,81900,3.71
Weekday,Monday,Medium_Load,5.04,0.0,0.0,59.59,100.0,82800,3.74
Weekday,Monday,Light_Load,4.64,0.0,0.0,62.04,100.0,83700,3.67
Weekday,Monday,Light_Load,4.21,0.0,0.0,64.99,100.0,84600,3.6
Weekday,Monday,Light_Load,4.39,0.0,0.0,64.14,100.0,85500,3.67
Weekday,Monday,Light_Load,4.36,0.0,0.0,64.09,100.0,0,3.64
Weekday,Tuesday,Light_Load,4.57,0.0,0.0,62.3,100.0,900,3.64
Weekday,Tuesday,Light_Load,4.64,0.0,0.0,62.04,100.0,1800,3.67
Weekday,Tuesday,Light_Load,4.28,0.0,0.0,64.79,100.0,2700,3.64
Weekday,Tuesday,Light_Load,4.25,0.0,0.0,65.76,100.0,3600,3.71
Weekday,Tuesday,Light_Load,4.46,0.0,0.0,63.23,100.0,4500,3.64
Weekday,Tuesday,Light_Load,4.9,0.0,0.0,60.36,100.0,5400,3.71
Weekday,Tuesday,Light_Load,4.18,0.0,0.0,60.79,100.0,6300,3.2
Weekday,Tuesday,Light_Load,3.82,0.0,0.0,63.01,100.0,7200,3.1
Weekday,Tuesday,Light_Load,3.82,0.0,0.0,63.86,100.0,8100,3.17
Weekday,Tuesday,Light_Load,3.89,0.0,0.0,62.32,100.0,9000,3.1
Weekday,Tuesday,Light_Load,3.64,0.0,0.0,64.84,100.0,9900,3.1
Weekday,Tuesday,Light_Load,3.74,0.0,0.0,63.82,100.0,10800,3.1
Weekday,Tuesday,Light_Load,3.64,0.0,0.0,64.35,100.0,11700,3.06
Weekday,Tuesday,Light_Load,3.64,0.0,0.0,64.84,100.0,12600,3.1
Weekday,Tuesday,Light_Load,3.64,0.0,0.0,64.84,100.0,13500,3.1
Weekday,Tuesday,Light_Load,3.64,0.0,0.0,64.84,100.0,14400,3.1
Weekday,Tuesday,Light_Load,3.82,0.0,0.0,64.68,100.0,15300,3.24
Weekday,Tuesday,Light_Load,4.21,0.0,0.0,64.57,100.0,16200,3.56
Weekday,Tuesday,Light_Load,3.56,0.0,0.0,65.18,100.0,17100,3.06
Weekday,Tuesday,Light_Load,3.49,0.0,0.0,66.77,100.0,18000,3.13
Weekday,Tuesday,Light_Load,3.49,0.0,0.0,66.41,100.0,18900,3.1
Weekday,Tuesday,Light_Load,3.49,0.0,0.0,65.93,100.0,19800,3.06
Weekday,Tuesday,Light_Load,3.46,0.0,0.0,66.25,100.0,20700,3.06
Weekday,Tuesday,Light_Load,3.49,0.0,0.0,66.41,100.0,21600,3.1
Weekday,Tuesday,Light_Load,3.46,0.0,0.0,66.73,100.0,22500,3.1
